translator,poem_id,poem_size,translation_size,total_match_bag,unmatch_bag,exact_match_bag,field_match_bag,group_match_bag,addition_rate_bag,unmatch_rate_bag,total_match_alignment,unmatch_alignment,exact_match_alignment,field_match_alignment,group_match_alignment,addition_rate_alignment,unmatch_rate_alignment
kaneko,0739,19,52,16,3,11,1,4,0.6923076923076923,0.15789473684210525,12,7,10,1,1,0.7692307692307692,0.3684210526315789
